tract1,mi_to_tract,tract2
6000,4.38878272713682,10700
6000,4.40981803085926,2100
6000,4.42230529999813,1900
6000,4.42617763112692,10300
6000,4.44085803161274,6300
6000,4.48475435019981,4701
6000,4.58214930252273,6700
6000,4.60098817741686,3805
6000,4.60930002633955,7500
6000,4.72971937809329,7000
6000,4.79539287955416,980100
6000,4.97948761999122,12100
6000,5.04798102954726,7100
6000,5.04886481411168,6200
6000,5.18491033361962,11504
6000,5.24477192399774,8701
6000,5.24553677919502,12000
6000,5.26872614229832,1800
6000,5.30145567897692,8702
6000,5.3185155283675,8600
6000,5.31990325938989,13001
6000,5.35791883499956,10200
6000,5.37179359219151,6800
6000,5.3738303547159,12301
6000,5.38967677716254,8800
6000,5.53975500259565,11205
6000,5.60363015766101,11501
6000,5.66792306663956,13101
6000,5.69481367580788,11601
6000,5.72784360238141,13902
6000,5.84482363235427,11203
6000,5.8796209631568,12202
6000,5.88153842366537,11208
6000,6.01504886534433,13800
6000,6.02568637722845,10100
6000,6.17130954772226,11901
6000,6.18643916766121,13901
6000,6.56351429278913,14004
6000,6.69993764835588,14301
6000,6.72166261719542,13701
6000,6.75243584075159,14102
6000,6.80326670378519,14400
6000,6.83865808441432,8500
6000,6.86109001142034,13104
6000,6.97552542741149,11902
6000,7.18891272256872,13702
6000,7.21213187619703,13601
6000,7.32084857313768,11800
6000,7.38913757878409,12304
6000,7.41187848343938,14302
6000,7.41633425671949,14003
6000,7.54373663272633,11302
6000,7.56607726329863,13203
6000,7.61188165209,14001
6000,7.70804434401474,12306
6000,7.93256057619803,11505
6000,8.01002385269709,13401
6000,8.02569089221886,14203
6000,8.1143009123317,11705
6000,8.19604146345261,11400
6000,8.20687514803529,14504
6000,8.28272349440595,13103
6000,8.28478398798755,13604
6000,8.3146789785631,12305
6000,8.32334387836521,13505
6000,8.41393626727533,14204
6000,8.42793569776782,14103
6000,8.59822480176453,14104
6000,8.92741547289916,11706
6000,8.95628460940155,13603
6000,8.98568455661566,11703
6000,9.09280655725301,14202
6000,9.2520674819614,13204
6000,9.43162507474374,14503
6000,9.65866744740175,11301
6000,9.66440444147585,13506
6000,9.6696231098354,13507
6000,9.9384192897038,13205
6000,10.0402869685093,11707
6000,10.5143449052646,11708
6000,10.7367671154047,14501
6000,10.9992023977135,13508
6000,11.098235732399,13206
6000,11.2074844063879,14602
6000,11.2618885584378,14905
6000,11.4967135534932,13402
6000,11.7381434224792,14906
6000,12.0046033738692,12402
6000,12.4251123809706,13503
6000,12.5619362864895,14505
6000,12.8007507237343,14901
6000,13.4472728401975,14802
6000,14.0698299662515,14601
6000,14.3282354515382,14804
6000,14.5138756760761,13300
6000,14.5944221387061,12401
6000,14.6620412677938,14903
6000,15.6205146367063,14803
6000,16.834989916632,14700
6000,16.9468831461268,15000
6000,18.5365628743607,15400
6000,19.1099140522544,15304
6000,19.1141985017846,15101
6000,19.3722248146711,15303
6000,19.6677331424242,15200
6000,20.4875483615112,15301
6000,22.9675047432485,15102
6100,0.700455610187942,11100
6100,0.825981158388686,6000
6100,0.831621539414979,7600
6100,1.06697068967264,7700
6100,1.28980834437793,5800
6100,1.36538312447469,12500
6100,1.48491605646445,5400
6100,1.65951807759006,7801
6100,1.6736603736787,5900
6100,1.72661392013855,5700
6100,1.73990795833914,11000
6100,1.78379309168149,8301
6100,1.91063253166867,7802
6100,1.98545055307,11503
6100,2.02007426256857,5600
6100,2.12969160639941,1000
6100,2.27072407644217,8400
6100,2.34026347369415,3100
6100,2.34523711260824,5300
6100,2.35231338246842,10902
6100,2.36731741908646,8200
6100,2.40346646526293,12600
6100,2.41108026594376,5500
6100,2.51558058478305,10901
6100,2.52281195973167,11604
6100,2.56679481562765,2900
6100,2.59264943187622,12700
6100,2.71701648834964,3700
6100,2.74830101393148,8000
6100,2.83451989643422,1500
6100,2.89000110119299,9301
6100,2.95194642825646,9302
6100,2.97346477897333,3000
6100,3.04587515622516,8100
6100,3.12695828252646,7900
6100,3.1588703096091,10601
6100,3.16682102465377,12800
6100,3.17042086933031,11603
6100,3.25858674421171,3600
6100,3.25906203228892,10800
6100,3.30824509142722,9400
6100,3.31390514708863,1300
6100,3.32040997879289,3300
6100,3.33724688677052,4900
6100,3.38393430841123,5200
6100,3.43158512452493,700
6100,3.53259031931386,3200
6100,3.54896862409502,4800
6100,3.56764292746016,12201
6100,3.57242495482009,11605
6100,3.58891207686678,12900
6100,3.71978974146941,3500
6100,3.74264159101147,3400
6100,3.77151518606063,4702
6100,3.77453783986078,10602
6100,3.78224450600947,9200
6100,3.7960389043622,11207
6100,3.84994568942238,9500
6100,3.89320059939289,5100
6100,3.95274838030171,5000
6100,4.00548441303305,11201
6100,4.03553040777976,13002
6100,4.15952788700428,10500
6100,4.24456116413023,3900
6100,4.25144280810205,200
6100,4.27413031411252,6500
6100,4.28527788141217,4602
6100,4.34854025759991,10700
6100,4.3592086091635,11504
6100,4.38954647493567,10400
6100,4.38992231531432,2700
6100,4.45068482650096,12100
6100,4.4845020552883,9601
6100,4.65453518164128,9604
6100,4.67274068164009,2300
6100,4.68150138806313,4100
6100,4.69482686186068,6400
6100,4.6983425680892,12000
6100,4.82088415096572,11501
6100,4.84010836602092,6600
6100,4.93884468524842,10300
6100,4.94489366213041,9602
6100,4.95611967383465,980100
6100,4.96733879567046,11601
6100,5.01359919271501,11205
6100,5.05387063417024,2000
6100,5.08077145154377,2200
6100,5.09057035832894,2400
6100,5.09242369933257,4701
6100,5.09581789828566,6900
6100,5.13339413376524,1900
6100,5.16448577787997,4000
6100,5.16645492918501,9603
6100,5.18731593196216,11208
6100,5.19315902539523,2100
6100,5.20192399520576,12301
6100,5.23327112032913,6300
6100,5.2502734677437,3805
6100,5.35278569234326,6700
6100,5.41749214972419,7500
6100,5.45286056489576,7000
6100,5.45999471851019,12202
6100,5.50470760393855,11901
6100,5.50533561121529,11203
6100,5.74432379167036,10200
6100,5.78922635560278,7100
6100,5.83981762886588,6200
6100,5.856956956182,13001
6100,5.87957345575866,8600
6100,5.90281780345597,13101
6100,6.02807528040492,1800
6100,6.07057767107533,8701
6100,6.11579398519544,8702
6100,6.13844342430768,6800
6100,6.20941799287758,8800
6100,6.31807226041205,10100
6100,6.43359849437503,13902
6100,6.44724972811003,11902
6100,6.59717797512962,13800
6100,6.68070929776069,11800
6100,6.83407083885588,13901
6100,7.03349509833414,11302
6100,7.12052368216806,11505
6100,7.14056214592488,12304
6100,7.20474877398336,13701
6100,7.22576099676936,8500
6100,7.27731849793899,14004
6100,7.34691429194518,13104
6100,7.44983523202852,11400
6100,7.52489269993154,14301
6100,7.52930011279251,14102
6100,7.60276985872827,14400
6100,7.66632160989586,11705
6100,7.69058701232377,12306
6100,7.69735531974096,13702
6100,7.78734380358191,13601
6100,7.79351102426218,13203
6100,8.11597734507039,12305
6100,8.14992135958978,14003
6100,8.23384370831194,14302
6100,8.26226931967356,11703
6100,8.28470184571963,14001
6100,8.44025024710542,11706
6100,8.44922719752103,13401
6100,8.8501353024777,14203
6100,8.8892466170301,13103
6100,8.91144621182622,13604
6100,8.96450092184786,14504
6100,9.0307441991775,11301
6100,9.07369058253405,13505
6100,9.21116227446727,14103
6100,9.23692586714779,14204
6100,9.3911459408505,11707
6100,9.40552096475648,14104
6100,9.52130259963012,13603
6100,9.58687657423572,13204
6100,9.91211616511602,14202
6100,9.98111503933502,11708
6100,10.2158319926067,14503
6100,10.3270284947168,13507
6100,10.4046935129828,13506
6100,10.4826448591999,13205
6100,11.5234967767854,14501
6100,11.5966488654259,13206
6100,11.676530329196,13508
6100,11.9029956995884,14602
6100,11.9381556565188,12402
6100,12.0119841923876,13402
6100,12.0767447867958,14905
6100,12.5628509314271,14906
6100,13.0149855713741,13503
6100,13.3570909573494,14505
6100,13.6217716741528,14901
6100,14.2139781562456,14802
6100,14.7181531874793,12401
6100,14.8113066129946,14601
6100,14.8589988144743,13300
6100,15.0001430472648,14804
6100,15.4875323888147,14903
6100,16.2371023639077,14803
6100,17.4784142913554,14700
6100,17.7207286991573,15000
6100,19.3618165438251,15400
6100,19.8117802436445,15101
6100,19.9222628059279,15304
6100,20.1906980861906,15303
6100,20.4617632594341,15200
6100,21.3062323853693,15301
6100,23.6872818402924,15102
6200,0.586353926550815,6800
6200,0.608265246389771,6300
6200,0.615428778218835,7500
6200,0.618312915750163,6700
6200,0.738886984562672,8702
6200,0.891448530691029,7100
6200,1.15921958131241,9602
6200,1.16627172259684,7000
6200,1.16966593884867,6400
6200,1.18037719536718,6900
6200,1.18366683176574,6600
6200,1.42009213297324,9601
6200,1.44626554189026,9603
6200,1.45418631479437,2700
6200,1.51060133527448,9604
6200,1.61250752696708,6500
6200,1.7378462754646,8701
6200,1.74235697971115,4100
6200,1.77523625173711,14400
6200,1.80203854716787,4000
6200,1.98990115594076,9500
6200,1.98997710106025,3805
6200,2.06796082239347,200
6200,2.22565997155993,2400
6200,2.30392024572139,3400
6200,2.337637998126,8800
6200,2.34044732022713,3200
6200,2.55809956305352,2300
6200,2.57132202621622,9400
6200,2.59556956362324,9200
6200,2.62499963338649,3500
6200,2.69138613352923,14302
6200,2.69279429126965,14301
6200,2.71866399116212,3300
6200,2.83816568862307,2200
6200,2.88787868034967,9302
6200,2.98293729813757,3000
6200,2.98991081130107,3600
6200,2.99010783306837,3900
6200,3.02909949256923,5000
6200,3.04652668651034,1300
6200,3.10249499185055,13001
6200,3.14950148837113,9301
6200,3.15114109386033,2100
6200,3.15462582142012,700
6200,3.24251097537034,14504
6200,3.29813935102735,2900
6200,3.3879964522745,5100
6200,3.39939219826,5200
6200,3.49785042834785,2000
6200,3.54321938199871,1500
6200,3.56545061782306,3700
6200,3.56938425875604,4602
6200,3.60346111738869,12800
6200,3.63869027373621,3100
6200,3.67150065386075,14204
6200,3.68662011073796,4900
6200,3.71017820076615,1000
6200,3.75053738625013,5500
6200,3.78083189242471,1800
6200,3.79687822853089,4800
6200,3.82285658460285,14203
6200,3.88625261028674,12900
6200,3.95527391514589,4702
6200,3.97426215202803,8000
6200,4.04495618629241,5300
6200,4.05322534866846,5600
6200,4.11606116790351,7900
6200,4.13493301295859,1900
6200,4.17511104129888,5900
6200,4.2276052624563,14202
6200,4.22776669017484,5700
6200,4.259702917799,14102
6200,4.29785490682912,13104
6200,4.38449816084257,14503
6200,4.39506534638763,13103
6200,4.41188989189224,8400
6200,4.44404593627664,7801
6200,4.5695817871365,8100
6200,4.63572910647554,7802
6200,4.70157761778145,5800
6200,4.71608214151284,13902
6200,4.74039602563938,12700
6200,4.78047413934793,8200
6200,4.80111092208323,10400
6200,4.84174685037167,5400
6200,4.98637576440441,14104
6200,5.04886481411168,6000
6200,5.07988183886771,7600
6200,5.08469461735079,4701
6200,5.09810446573797,14004
6200,5.10491690032231,7700
6200,5.16128877949129,8301
6200,5.31866886263197,10602
6200,5.33653630016415,13101
6200,5.36570455287333,10901
6200,5.38008206071737,14103
6200,5.38615569260554,13002
6200,5.40975735143492,14003
6200,5.59775790097425,13901
6200,5.68807660458026,14501
6200,5.70825888762977,10300
6200,5.79314416607638,12600
6200,5.83504704702478,8600
6200,5.83981762886588,6100
6200,5.85065367442334,13505
6200,5.99432502299966,11100
6200,6.07716849292989,13800
6200,6.08782941904891,10601
6200,6.26134751818019,12500
6200,6.295179076791,13205
6200,6.29600745047251,14001
6200,6.30804494685161,14905
6200,6.40429872061604,10902
6200,6.42268858190641,10500
6200,6.49310606111939,14602
6200,6.58305762902505,13203
6200,6.77534503734128,11000
6200,6.81249856604556,12201
6200,6.93821373476022,13601
6200,6.96681251504347,10200
6200,7.1008578215438,13506
6200,7.17546835177917,13204
6200,7.25996629009809,10800
6200,7.2642901845291,12301
6200,7.27136348758323,14906
6200,7.27779595986184,13604
6200,7.29209045465385,13701
6200,7.44779990423872,13702
6200,7.51743516873685,14505
6200,7.63219087943296,980100
6200,7.65496218685593,13206
6200,7.68277565395205,11603
6200,7.75196184591645,11604
6200,7.81336570074599,11503
6200,7.92503170495664,10100
6200,7.99883153055414,8500
6200,8.02185461105768,10700
6200,8.09171017362485,13507
6200,8.14780187417745,12306
6200,8.36990049763696,13603
6200,8.47094510008188,14901
6200,8.4820855659114,12100
6200,8.55063403999205,11201
6200,8.56615793143507,13401
6200,8.74324141654415,12202
6200,8.77408649171106,12000
6200,8.78921704275426,11605
6200,9.02556948154655,13508
6200,9.11377254640668,14601
6200,9.13281032011658,12304
6200,9.20497318975908,11207
6200,9.62552451032235,12305
6200,9.90766597489792,14903
6200,9.95447868142018,11601
6200,10.1004455210126,11901
6200,10.1071289984991,11203
6200,10.1255601904255,11504
6200,10.1545667142738,14802
6200,10.1595417892065,11902
6200,10.2519250200246,11205
6200,10.6522188168476,11501
6200,10.7552319719352,11705
6200,10.8656839362947,11208
6200,10.9522077593885,13402
6200,11.0148106555075,11800
6200,11.1563487703324,13503
6200,11.6797093922334,11706
6200,11.809669649373,13300
6200,11.9072329835459,15000
6200,12.0626035163671,12402
6200,12.1201015821375,14804
6200,12.1446880314524,11302
6200,12.2847144634192,14700
6200,12.6143520069456,11505
6200,13.0272726566693,11703
6200,13.2273543250669,11400
6200,13.2687788780228,12401
6200,13.3813712520458,11708
6200,13.593951157178,11707
6200,13.8722765395773,14803
6200,13.9203962103273,15400
6200,14.4887599491992,11301
6200,14.8798047360427,15304
6200,14.9955946759122,15303
6200,15.7598469226816,15200
6200,16.0936996778413,15301
6200,16.4191804959489,15101
6200,19.9395590982763,15102
6300,0.421621566148209,6700
6300,0.422110622842498,7500
6300,0.601094282623755,6400
6300,0.608265246389771,6200
6300,0.716176174537764,9602
6300,0.752364505147274,6600
6300,0.831411425193305,9601
6300,0.845931993015224,2700
6300,0.920335683219345,6900
6300,1.02492256478276,9604
6300,1.04084180794741,6500
6300,1.04614878566614,6800
6300,1.04757673546346,7100
6300,1.06837940130784,8702
6300,1.10742868538547,7000
6300,1.17086726798205,9603
6300,1.3130850834153,4100
6300,1.3835868257197,9500
6300,1.54062017156036,4000
6300,1.56204146574473,200
6300,1.74881300511941,3200
6300,1.76193087385809,3400
6300,1.79207757820306,8701
6300,1.8419806801859,3805
6300,1.94728760815845,2400
6300,1.96453168899247,9400
6300,2.05949825669553,9200
6300,2.13178606205693,3500
6300,2.15909732043659,3300
6300,2.18800918836783,2300
6300,2.28165307675064,9302
6300,2.35104066327911,8800
6300,2.37394479110121,14400
6300,2.40199937872655,3000
6300,2.45700016987931,3600
6300,2.48514259935555,1300
6300,2.55123902930245,5000
6300,2.5521487477395,2200
6300,2.55280180071863,9301
6300,2.55539773802678,3900
6300,2.61465428493,700
6300,2.69855143218281,2900
6300,2.86749306624821,5200
6300,2.87841221332871,2100
6300,2.91549494585453,5100
6300,2.96674254988793,1500
6300,3.00064594045888,14301
6300,3.0140688623492,3700
6300,3.04555724682244,13001
6300,3.05195203101019,3100
6300,3.1039236742159,1000
6300,3.10682725235452,12800
6300,3.15056106363813,4602
6300,3.15486088336261,5500
6300,3.16141190899215,4900
6300,3.19120788632048,2000
6300,3.19931943234464,14302
6300,3.29565167006164,4800
6300,3.40947054750939,8000
6300,3.44970161937074,12900
6300,3.45035453312783,5600
6300,3.45726376414757,5300
6300,3.4791879370711,4702
6300,3.56731113926063,5900
6300,3.58354791050064,7900
6300,3.61897930138185,1800
6300,3.62051307639006,5700
6300,3.81827301705875,1900
6300,3.83070137092556,8400
6300,3.83278502040305,14504
6300,3.85721449707771,7801
6300,4.03710662703372,8100
6300,4.07143194459233,7802
6300,4.09400911245326,5800
6300,4.19759114381319,14204
6300,4.21014916436179,8200
6300,4.2205085091985,14203
6300,4.2237760492668,12700
6300,4.239896942136,5400
6300,4.3138726492902,14102
6300,4.37930231061607,10400
6300,4.39987333026513,13104
6300,4.44085803161274,6000
6300,4.47773323699322,7600
6300,4.51222491229004,7700
6300,4.54589243041485,13902
6300,4.57121679160579,8301
6300,4.72531313239485,4701
6300,4.76190272701254,13103
6300,4.78775890676792,14202
6300,4.80458583079696,10901
6300,4.83378725074874,10602
6300,4.9826260267732,13002
6300,4.99273022821821,14503
6300,5.01811991175741,14004
6300,5.13615857735422,13101
6300,5.23327112032913,6100
6300,5.26339605935456,12600
6300,5.28455197298234,14104
6300,5.3083143930329,10300
6300,5.38672580599561,11100
6300,5.41244631285543,13901
6300,5.43002019613406,14003
6300,5.52173264395578,8600
6300,5.55035193187452,10601
6300,5.58061795066539,14103
6300,5.68045008560927,12500
6300,5.82685737568641,10902
6300,5.8274270185061,13800
6300,5.9361313887928,10500
6300,5.96314220814951,13505
6300,6.17588554461833,11000
6300,6.23985256893919,14001
6300,6.29627217815517,14501
6300,6.32820685032364,12201
6300,6.5213014979762,13203
6300,6.57809347665618,10200
6300,6.65053358096294,13205
6300,6.6996857100405,10800
6300,6.75915706147384,13601
6300,6.88268309687615,12301
6300,6.8934465696902,14905
6300,7.02110979213261,13701
6300,7.04351421952948,14602
6300,7.14247694897453,11603
6300,7.15181748869327,980100
6300,7.17638159187429,11604
6300,7.2051262621461,13604
6300,7.20861653544064,11503
6300,7.21701615803092,13702
6300,7.25735350994712,13506
6300,7.28921606152988,13204
6300,7.48927654048024,10700
6300,7.5309208627511,10100
6300,7.68000658579351,8500
6300,7.76251745674691,14906
6300,7.94330021266397,12306
6300,7.98179611336468,11201
6300,7.98228982582203,12100
6300,7.99341422800286,13206
6300,8.1167762296666,13507
6300,8.12385074733893,14505
6300,8.22125314126284,11605
6300,8.26469213202473,13603
6300,8.27542491266288,12000
6300,8.29996095996215,12202
6300,8.32514323833055,13401
6300,8.60598065275695,11207
6300,8.80251891284279,12304
6300,8.94271778936882,14901
6300,9.12271973013251,13508
6300,9.34853507339265,12305
6300,9.40722936090021,11601
6300,9.5271577802929,11504
6300,9.54625277891567,11203
6300,9.58024079946942,11901
6300,9.66183733948023,11205
6300,9.70346292701512,11902
6300,9.70928088919982,14601
6300,10.0443469950631,11501
6300,10.2600379892812,11208
6300,10.3552566629217,11705
6300,10.4592212428148,14903
6300,10.4634517517311,14802
6300,10.5199351160325,11800
6300,10.8794040924934,13402
6300,11.1801910508056,13503
6300,11.2766914887269,11706
6300,11.5652049129133,11302
6300,11.9595006776616,12402
6300,12.0399729581623,11505
6300,12.0707884705643,13300
6300,12.2817772005185,14804
6300,12.5103584143361,11703
6300,12.5149185691939,15000
6300,12.6195559739727,11400
6300,12.821010542388,14700
6300,12.9780665985005,11708
6300,13.124540916182,11707
6300,13.3509759361389,12401
6300,13.8947319334969,11301
6300,13.9819997693256,14803
6300,14.4535566939136,15400
6300,15.3531459110835,15304
6300,15.4919566576382,15303
6300,16.1857012058543,15200
6300,16.5942039343361,15301
6300,16.6711672884904,15101
6300,20.2476056770332,15102
6400,0.379795024643629,6600
6400,0.432867500576093,2700
6400,0.443849508059366,6500
6400,0.601094282623755,6300
6400,0.625728587948499,9601
6400,0.667557019661992,6700
6400,0.72081224817496,6900
6400,0.869092634891666,9500
6400,0.914718341443144,9602
6400,0.959557419156443,7500
6400,1.05273293818219,9604
6400,1.07085354748281,7000
6400,1.1612604502761,3400
6400,1.16966593884867,6200
6400,1.17410503649428,3200
6400,1.2296026894712,7100
6400,1.37910083869372,4100
6400,1.44946367514642,9603
6400,1.45815546948059,200
6400,1.45845670973264,6800
6400,1.50429632570421,9400
6400,1.54577384297936,3500
6400,1.55944691535819,3300
6400,1.58124505234926,3805
6400,1.66020436355636,8702
6400,1.75058142976571,9302
6400,1.78271435999234,4000
6400,1.81345107759852,3000
6400,1.84878856346492,9200
6400,1.85674697283915,3600
6400,2.13458966779709,2400
6400,2.1379738658358,2900
6400,2.14322256256367,9301
6400,2.19283941027734,1300
6400,2.24925332012972,2300
6400,2.25371923942928,8701
6400,2.36971268354665,700
6400,2.41349106767799,3700
6400,2.4305733490633,5000
6400,2.46913899775017,3100
6400,2.50484836509791,3900
6400,2.51478135397148,12800
6400,2.56826157280969,1000
6400,2.6196514189803,1500
6400,2.63202461997715,5200
6400,2.69498673732781,2200
6400,2.7393868180986,5500
6400,2.76305014408347,8800
6400,2.78998017587077,5100
6400,2.80254612808941,13001
6400,2.88443824904545,12900
6400,2.93181925972955,4900
6400,2.9440276641282,14400
6400,2.99753830002782,5600
6400,3.02225348420761,2100
6400,3.04407939906337,5900
6400,3.06720572670807,5300
6400,3.08585023844865,8000
6400,3.10121573439279,4602
6400,3.10877834127266,4800
6400,3.13362527163824,5700
6400,3.27442769089343,7801
6400,3.28603881046943,2000
6400,3.33000876201382,7900
6400,3.33181663216344,4702
6400,3.45656853405753,8400
6400,3.47416858059709,7802
6400,3.55450287065016,14301
6400,3.60079563934388,5800
6400,3.6248753487586,12700
6400,3.77625897259427,8100
6400,3.78687467582629,5400
6400,3.80036314653874,14302
6400,3.85309906190224,1800
6400,3.86182030508662,8200
6400,3.88483649193825,1900
6400,3.91840627257108,6000
6400,3.92152451340871,7600
6400,3.9366144159667,7700
6400,4.16294429445139,8301
6400,4.27493410592143,13104
6400,4.29666521324068,14504
6400,4.29830540824639,10400
6400,4.42912232159706,13002
6400,4.47330236708818,10901
6400,4.64936102237389,10602
6400,4.6625603758648,12600
6400,4.69482686186068,6100
6400,4.71227997086644,14102
6400,4.72315293780741,4701
6400,4.72623892834483,13101
6400,4.75497987074786,13902
6400,4.79851316962651,14204
6400,4.79980549691445,14203
6400,4.88901934066515,11100
6400,4.90845861370196,13103
6400,5.09237229767537,12500
6400,5.24545072946679,10300
6400,5.26408630515046,10601
6400,5.30306280095683,14004
6400,5.38370192237079,14202
6400,5.44868621822449,10902
6400,5.52147023861178,14503
6400,5.56587388681527,8600
6400,5.59571713647286,13901
6400,5.7260702387215,11000
6400,5.73607572024439,12201
6400,5.73855812257869,10500
6400,5.79221079920708,14003
6400,5.82083752678899,14104
6400,5.93994584382275,13800
6400,6.06359960042247,14103
6400,6.21796236803732,13203
6400,6.33665315546017,12301
6400,6.35913720700295,10800
6400,6.38812402608062,13505
6400,6.5188067273247,10200
6400,6.5340095008453,14001
6400,6.54148190146022,11603
6400,6.58485875676326,11604
6400,6.65955215849081,11503
6400,6.76516715082407,13205
6400,6.83000873016972,14501
6400,6.93678895199243,13601
6400,6.95655289948287,980100
6400,7.10073519176127,13701
6400,7.1437946270378,13204
6400,7.20221751050302,10700
6400,7.33878773805809,13702
6400,7.38541370763682,12100
6400,7.41634168733206,14602
6400,7.45841420173931,10100
6400,7.47719012070963,14905
6400,7.47880091184242,13604
6400,7.51462419906294,12306
6400,7.61736982091333,11201
6400,7.62603616598208,11605
6400,7.67873158839137,12000
6400,7.70080184818191,8500
6400,7.70573597842882,13506
6400,7.72148990148843,12202
6400,8.08044771861229,13206
6400,8.15328596772236,11207
6400,8.28364470420124,12304
6400,8.3611684967694,14906
6400,8.4299086435312,13401
6400,8.46716324948505,13507
6400,8.50389219501651,13603
6400,8.67175709335321,14505
6400,8.80688044724897,11601
6400,8.86360252082154,12305
6400,8.96017646496856,11504
6400,8.97986077350154,11901
6400,9.11918231902219,11902
6400,9.1962040401913,11203
6400,9.23823749851083,11205
6400,9.51429451985078,11501
6400,9.5242452280791,13508
6400,9.53769235592474,14901
6400,9.77319902849173,11208
6400,9.7952722267583,11705
6400,9.9236779563414,11800
6400,10.1717304842354,14601
6400,10.7146179971896,11706
6400,10.9949912228701,14802
6400,11.0579619563478,14903
6400,11.1388821734903,13402
6400,11.1686265883196,11302
6400,11.4480232986431,11505
6400,11.5207038873461,13503
6400,11.6010952275499,12402
6400,11.9101844758363,11703
6400,12.0573502040955,13300
6400,12.1124846490482,11400
6400,12.4150160718922,11708
6400,12.5347803185138,11707
6400,12.722622618221,14804
6400,13.0292038836568,15000
6400,13.1537284292328,12401
6400,13.1585046263245,14700
6400,13.4549808603924,11301
6400,14.3839833806975,14803
6400,15.0545129940273,15400
6400,15.94751246856,15304
6400,16.0906561961701,15303
6400,16.7661101448414,15200
6400,17.1662532577542,15101
6400,17.1934396060239,15301
6400,20.7734464729529,15102
6500,0.443849508059366,6400
6500,0.445185345068121,2700
6500,0.532815092215647,9500
6500,0.597408220134293,6600
6500,0.731136671897414,9601
6500,0.735388455189309,3400
6500,0.742421331359053,3200
6500,0.92477961643626,6900
6500,1.04084180794741,6300
6500,1.07953020446613,6700
6500,1.11855380126206,3300
6500,1.16062949262119,3500
6500,1.17835450382036,9400
6500,1.19088524728653,9602
6500,1.20518611417207,9604
6500,1.3091222823693,7000
6500,1.34919900325311,9302
6500,1.36955845328839,7500
6500,1.37054491818466,3000
6500,1.42954336291225,3600
6500,1.45842053454598,200
6500,1.51131726883008,4100
6500,1.56151232113716,7100
6500,1.59741642884527,3805
6500,1.61250752696708,6200
6500,1.70644558260599,9603
6500,1.70980741429646,2900
6500,1.72999626614414,9200
6500,1.83999921312597,9301
6500,1.8646652827252,6800
6500,1.97443786309432,3700
6500,1.98838096369494,1300
6500,1.99632584330718,4000
6500,2.02778778553685,3100
6500,2.08619842263185,8702
6500,2.10759320805071,12800
6500,2.1553026125598,1000
6500,2.19779544783433,700
6500,2.29516403813909,2400
6500,2.31730098926088,2300
6500,2.35518862307245,5000
6500,2.35676229882756,1500
6500,2.41847604924607,5500
6500,2.45927432120388,5200
6500,2.48023981943587,3900
6500,2.51949313021854,12900
6500,2.58706960683712,8701
6500,2.63742094718457,5900
6500,2.64370372373835,5600
6500,2.69887865377724,5100
6500,2.75272767831754,5700
6500,2.755908452077,4900
6500,2.76168554518087,5300
6500,2.77532442882227,13001
6500,2.80467339297555,2200
6500,2.83254107118776,8000
6500,2.83264082069118,7801
6500,2.96221329233701,4800
6500,3.03114517638534,7802
6500,3.05485295717413,8800
6500,3.0597310599231,4602
6500,3.12394313902566,2100
6500,3.12738829936923,7900
6500,3.15855892681761,8400
6500,3.19951024090148,12700
6500,3.21100348209052,4702
6500,3.21258114071362,5800
6500,3.34659463001829,2000
6500,3.38557957476511,14400
6500,3.42658155827332,5400
6500,3.49171735431778,7600
6500,3.49725698398527,7700
6500,3.50911652172336,6000
6500,3.56135258165362,8100
6500,3.57924067318518,8200
6500,3.83307897841722,8301
6500,3.91405186202884,1900
6500,3.94094915845635,14301
6500,4.00423113401933,1800
6500,4.07205446352754,13002
6500,4.19823878919356,10901
6500,4.21250753311725,10400
6500,4.229523600939,12600
6500,4.23696251060403,14302
6500,4.27413031411252,6100
6500,4.31476990654654,13104
6500,4.48244124019293,10602
6500,4.49341869829875,11100
6500,4.51989921344259,13101
6500,4.64893239373113,12500
6500,4.69109804441864,4701
6500,4.69775930764874,14504
6500,4.87785002905119,13902
6500,4.97433614300298,14102
6500,5.01689103740566,10601
6500,5.13061553671336,13103
6500,5.13388089356316,10902
6500,5.16359208485221,10300
6500,5.20616263378288,14203
6500,5.23736814248276,14204
6500,5.32314731695095,12201
6500,5.36035592283076,11000
6500,5.47727711472918,14004
6500,5.55364415054404,10500
6500,5.56057362696585,8600
6500,5.69286114989058,13901
6500,5.8269128988653,14202
6500,5.94815819839568,14503
6500,5.98252331091733,13800
6500,5.98375806227932,12301
6500,6.02116303473504,14003
6500,6.06762141318944,10800
6500,6.09791771620811,13203
6500,6.10373627308889,11603
6500,6.14102197916605,11604
6500,6.18646256190443,14104
6500,6.23140050167689,11503
6500,6.38473854057168,14103
6500,6.4311381567383,10200
6500,6.66263863320884,13505
6500,6.70835109549245,14001
6500,6.76729015313635,980100
6500,6.94595648705124,10700
6500,6.95599648872592,13205
6500,6.96298357036966,12100
6500,7.02220461945954,13601
6500,7.11265465073329,13701
6500,7.14675030952377,13204
6500,7.18245853193451,11605
6500,7.25659693352686,12000
6500,7.25784227336183,14501
6500,7.2781695739569,12306
6500,7.30562689547552,11201
6500,7.32745728964054,12202
6500,7.35668425511375,10100
6500,7.38090086602568,13702
6500,7.63398027440459,13604
6500,7.66670090036339,8500
